in|Calvin Klein ck one|49917729|46|127.0.0.1:20002
out|Davidoff Zino|4da1f1a8|23|127.0.0.1:20002
in|Boss Bottled|f5b2cd74|23|127.0.0.1:20002
in|Davidoff Zino|4da1f1a8|47|127.0.0.1:20002
in|Calvin Klein ck one|49917729|0|127.0.0.1:20002
out|Alien Mugler|7fc95643|20|127.0.0.1:20002
in|Dior Sauvage|e37a91ee|47|127.0.0.1:20002
out|Alien Mugler|7fc95643|30|127.0.0.1:20002
out|Alien Mugler|7fc95643|13|127.0.0.1:20002
out|Dior Sauvage|e37a91ee|37|127.0.0.1:20002
out|Calvin Klein ck one|49917729|20|127.0.0.1:20002
out|Dior Sauvage|e37a91ee|12|127.0.0.1:20002
in|Alien Mugler|7fc95643|36|127.0.0.1:20002
out|Calvin Klein ck one|49917729|38|127.0.0.1:20002
out|Dior Sauvage|e37a91ee|26|127.0.0.1:20002
out|Davidoff Zino|4da1f1a8|46|127.0.0.1:20002
in|Dior Sauvage|e37a91ee|13|127.0.0.1:20002
out|Dior Sauvage|e37a91ee|26|127.0.0.1:20002
in|Alien Mugler|7fc95643|31|127.0.0.1:20002
in|Davidoff Zino|4da1f1a8|31|127.0.0.1:20002
 out |Davidoff Zino|4da1f1a8|127.0.0.1:20002in|Davidoff Zino|4da1f1a8|10|127.0.0.1:20002
 out |Davidoff Zino|4da1f1a8|127.0.0.1:20002 out |Davidoff Zino|4da1f1a8|127.0.0.1:20002 out |Davidoff Zino|4da1f1a8|127.0.0.1:20002in|Davidoff Zino|4da1f1a8|10|127.0.0.1:20002
